id,@id,geometry,lat_lon,centroid
way/581443986,way/581443986,"POLYGON ((705483.1455169922 3047785.750169941, 705482.7687932216 3047782.2966829203, 705488.6088613188 3047781.6632366236, 705488.985397344 3047785.1278049075, 705483.1455169922 3047785.750169941))","[(705483.1455169922, 3047785.750169941), (705482.7687932216, 3047782.2966829203), (705488.6088613188, 3047781.6632366236), (705488.985397344, 3047785.1278049075), (705483.1455169922, 3047785.750169941)]",POINT (705485.8786730319 3047783.7092401865)
way/581443987,way/581443987,"POLYGON ((705480.7151473141 3047780.4443909205, 705479.6072328184 3047774.052416112, 705484.1950824881 3047773.264923303, 705485.2929309891 3047779.6678137197, 705480.7151473141 3047780.4443909205))","[(705480.7151473141, 3047780.4443909205), (705479.6072328184, 3047774.052416112), (705484.1950824881, 3047773.264923303), (705485.2929309891, 3047779.6678137197), (705480.7151473141, 3047780.4443909205)]",POINT (705482.4528990278 3047776.8559448267)
way/581443988,way/581443988,"POLYGON ((705470.2283274682 3047781.2547215414, 705468.3838557095 3047774.0079836263, 705474.5060708955 3047772.4592884495, 705476.3505394246 3047779.706027482, 705470.2283274682 3047781.2547215414))","[(705470.2283274682, 3047781.2547215414), (705468.3838557095, 3047774.0079836263), (705474.5060708955, 3047772.4592884495), (705476.3505394246, 3047779.706027482), (705470.2283274682, 3047781.2547215414)]",POINT (705472.3671983114 3047776.8570049442)
way/581443989,way/581443989,"POLYGON ((705473.4348497369 3047791.5281332084, 705472.2670840191 3047783.9934904226, 705478.0422883886 3047783.1040150905, 705479.220114463 3047790.6277435743, 705473.4348497369 3047791.5281332084))","[(705473.4348497369, 3047791.5281332084), (705472.2670840191, 3047783.9934904226), (705478.0422883886, 3047783.1040150905), (705479.220114463, 3047790.6277435743), (705473.4348497369, 3047791.5281332084)]",POINT (705475.7406938103 3047787.3146825805)
way/581443990,way/581443990,"POLYGON ((705468.5298335431 3047793.551722316, 705466.9817039187 3047786.897420004, 705470.8400948137 3047786.008996958, 705472.3882225415 3047792.663299872, 705468.5298335431 3047793.551722316))","[(705468.5298335431, 3047793.551722316), (705466.9817039187, 3047786.897420004), (705470.8400948137, 3047786.008996958), (705472.3882225415, 3047792.663299872), (705468.5298335431, 3047793.551722316)]",POINT (705469.6849636473 3047789.780359508)
way/581443991,way/581443991,"POLYGON ((704865.7470107763 3047468.0222247187, 704864.1183224292 3047460.845730584, 704869.831145673 3047459.5558897145, 704871.4697087978 3047466.7325502117, 704865.7470107763 3047468.0222247187))","[(704865.7470107763, 3047468.0222247187), (704864.1183224292, 3047460.845730584), (704869.831145673, 3047459.5558897145), (704871.4697087978, 3047466.7325502117), (704865.7470107763, 3047468.0222247187)]",POINT (704867.7919208622 3047463.7900433466)
way/581443992,way/581443992,"POLYGON ((704747.114466593 3047466.623640064, 704746.4542146138 3047462.9770201775, 704755.6309336192 3047461.3460739977, 704756.2811197613 3047465.00361016, 704747.114466593 3047466.623640064))","[(704747.114466593, 3047466.623640064), (704746.4542146138, 3047462.9770201775), (704755.6309336192, 3047461.3460739977), (704756.2811197613, 3047465.00361016), (704747.114466593, 3047466.623640064)]",POINT (704751.3719665837 3047463.986871115)
way/581443993,way/581443993,"POLYGON ((704887.4115356025 3047563.2202966646, 704886.9522889111 3047557.6040678616, 704891.6617065938 3047557.2284966265, 704892.1211367622 3047562.8336447785, 704887.4115356025 3047563.2202966646))","[(704887.4115356025, 3047563.2202966646), (704886.9522889111, 3047557.6040678616), (704891.6617065938, 3047557.2284966265), (704892.1211367622, 3047562.8336447785), (704887.4115356025, 3047563.2202966646)]",POINT (704889.5359068319 3047560.2217962733)
way/581443994,way/581443994,"POLYGON ((704878.5476976655 3047566.2308038934, 704877.1935708108 3047559.180828378, 704882.3179964093 3047558.2136644414, 704883.662242777 3047565.2634752574, 704878.5476976655 3047566.2308038934))","[(704878.5476976655, 3047566.2308038934), (704877.1935708108, 3047559.180828378), (704882.3179964093, 3047558.2136644414), (704883.662242777, 3047565.2634752574), (704878.5476976655, 3047566.2308038934)]",POINT (704880.4300495202 3047562.2211246216)
way/581443995,way/581443995,"POLYGON ((704891.0156046783 3047542.121177798, 704889.0680308703 3047534.5181423523, 704893.7315534498 3047533.3437498305, 704895.6692469143 3047540.946620734, 704891.0156046783 3047542.121177798))","[(704891.0156046783, 3047542.121177798), (704889.0680308703, 3047534.5181423523), (704893.7315534498, 3047533.3437498305), (704895.6692469143, 3047540.946620734), (704891.0156046783, 3047542.121177798)]",POINT (704892.3706604008 3047537.7311977344)
way/581443996,way/581443996,"POLYGON ((704901.9507011486 3047537.5603486905, 704899.9970906009 3047531.497895153, 704904.1294432123 3047530.1816009884, 704906.0830520391 3047536.2440552893, 704901.9507011486 3047537.5603486905))","[(704901.9507011486, 3047537.5603486905), (704899.9970906009, 3047531.497895153), (704904.1294432123, 3047530.1816009884), (704906.0830520391, 3047536.2440552893), (704901.9507011486, 3047537.5603486905)]",POINT (704903.040071691 3047533.870974808)
way/581443997,way/581443997,"POLYGON ((704906.4232175606 3047606.777672278, 704905.7474968769 3047602.2883905414, 704911.3341188179 3047601.450906496, 704911.9999598444 3047605.940023202, 704906.4232175606 3047606.777672278))","[(704906.4232175606, 3047606.777672278), (704905.7474968769, 3047602.2883905414), (704911.3341188179, 3047601.450906496), (704911.9999598444, 3047605.940023202), (704906.4232175606, 3047606.777672278)]",POINT (704908.8759347826 3047604.113627159)
way/581443998,way/581443998,"POLYGON ((704900.8036404366 3047586.5770468987, 704900.7940743472 3047583.018901175, 704904.3017817639 3047583.0111498157, 704904.3113468336 3047586.569295605, 704900.8036404366 3047586.5770468987))","[(704900.8036404366, 3047586.5770468987), (704900.7940743472, 3047583.018901175), (704904.3017817639, 3047583.0111498157), (704904.3113468336, 3047586.569295605), (704900.8036404366, 3047586.5770468987)]",POINT (704902.5527108503 3047584.794098287)
way/581443999,way/581443999,"POLYGON ((704904.2613326162 3047593.6844290756, 704903.1005920045 3047588.067532886, 704906.6896921535 3047587.329597184, 704907.8502456404 3047592.9575747647, 704904.2613326162 3047593.6844290756))","[(704904.2613326162, 3047593.6844290756), (704903.1005920045, 3047588.067532886), (704906.6896921535, 3047587.329597184), (704907.8502456404, 3047592.9575747647), (704904.2613326162, 3047593.6844290756)]",POINT (704905.4759653034 3047590.5093584433)
way/581444000,way/581444000,"POLYGON ((704863.3804552008 3047534.409384314, 704862.5682225109 3047531.5804304257, 704871.6220268945 3047529.0275380877, 704872.4340721946 3047531.867573642, 704863.3804552008 3047534.409384314))","[(704863.3804552008, 3047534.409384314), (704862.5682225109, 3047531.5804304257), (704871.6220268945, 3047529.0275380877), (704872.4340721946, 3047531.867573642), (704863.3804552008, 3047534.409384314)]",POINT (704867.5038875826 3047531.7203860804)
way/581444001,way/581444001,"POLYGON ((704864.766240082 3047538.38960173, 704864.0496311142 3047535.750678107, 704871.6326158494 3047533.705190453, 704872.3591011437 3047536.344280028, 704864.766240082 3047538.38960173))","[(704864.766240082, 3047538.38960173), (704864.0496311142, 3047535.750678107), (704871.6326158494, 3047533.705190453), (704872.3591011437, 3047536.344280028), (704864.766240082, 3047538.38960173)]",POINT (704868.20260075 3047536.0475328146)
way/581444002,way/581444002,"POLYGON ((704866.1835408779 3047545.207867525, 704865.6713111592 3047541.5748006175, 704872.9106971475 3047540.576546066, 704873.4229248129 3047544.209613402, 704866.1835408779 3047545.207867525))","[(704866.1835408779, 3047545.207867525), (704865.6713111592, 3047541.5748006175), (704872.9106971475, 3047540.576546066), (704873.4229248129, 3047544.209613402), (704866.1835408779, 3047545.207867525)]",POINT (704869.5471185108 3047542.8922068123)
way/581444003,way/581444003,"POLYGON ((704819.8618603518 3047434.954971892, 704819.9446009778 3047430.0128668863, 704824.448899918 3047430.0882785455, 704824.36615747 3047435.030383633, 704819.8618603518 3047434.954971892))","[(704819.8618603518, 3047434.954971892), (704819.9446009778, 3047430.0128668863), (704824.448899918, 3047430.0882785455), (704824.36615747, 3047435.030383633), (704819.8618603518, 3047434.954971892)]",POINT (704822.1553796908 3047432.521625073)
way/581444004,way/581444004,"POLYGON ((704808.4149179582 3047441.7573732967, 704807.7064086808 3047433.321627963, 704815.008316852 3047432.7234075097, 704815.717006723 3047441.1480726153, 704808.4149179582 3047441.7573732967))","[(704808.4149179582, 3047441.7573732967), (704807.7064086808, 3047433.321627963), (704815.008316852, 3047432.7234075097), (704815.717006723, 3047441.1480726153), (704808.4149179582, 3047441.7573732967)]",POINT (704811.7108782929 3047437.237792171)
way/581444005,way/581444005,"POLYGON ((704825.5153972064 3047445.4686404816, 704823.6858304597 3047439.075759035, 704827.4087589444 3047438.0186000983, 704829.2383240026 3047444.4114822033, 704825.5153972064 3047445.4686404816))","[(704825.5153972064, 3047445.4686404816), (704823.6858304597, 3047439.075759035), (704827.4087589444, 3047438.0186000983), (704829.2383240026, 3047444.4114822033), (704825.5153972064, 3047445.4686404816)]",POINT (704826.46207759 3047441.743620204)
way/581444006,way/581444006,"POLYGON ((704854.1308673269 3047440.084300616, 704853.738372064 3047435.200741371, 704858.5764319835 3047434.816223901, 704858.9689253569 3047439.6997834165, 704854.1308673269 3047440.084300616))","[(704854.1308673269, 3047440.084300616), (704853.738372064, 3047435.200741371), (704858.5764319835, 3047434.816223901), (704858.9689253569, 3047439.6997834165), (704854.1308673269, 3047440.084300616)]",POINT (704856.3536491799 3047437.450262166)
